item_id,download_link
jinan-0615,http://urisori.co.kr/sound/origin/jb/jinan/jinan-0615.mp3
seonsan-0219,http://urisori.co.kr/sound/origin/gb/seonsan/seonsan-0219.mp3
gn.goseong-0204,http://urisori.co.kr/sound/origin/gn/gn.goseong/gn.goseong-0204.mp3
dalseong-0116,http://urisori.co.kr/sound/origin/gb/dalseong/dalseong-0116.mp3
seongju-0412,http://urisori.co.kr/sound/origin/gb/seongju/seongju-0412.mp3
seongju-0506,http://urisori.co.kr/sound/origin/gb/seongju/seongju-0506.mp3
sancheong-0202,http://urisori.co.kr/sound/origin/gn/sancheong/sancheong-0202.mp3
cheolwon-1111,http://urisori.co.kr/sound/origin/gw/cheolwon/cheolwon-1111.mp3
jeongseon-0402,http://urisori.co.kr/sound/origin/gw/jeongseon/jeongseon-0402.mp3
sinan-0147,http://urisori.co.kr/sound/origin/jn/sinan/sinan-0147.mp3
goheung-0208,http://urisori.co.kr/sound/origin/jn/goheung/goheung-0208.mp3
okgu-0311,http://urisori.co.kr/sound/origin/jb/okgu/okgu-0311.mp3
gimhae-0228,http://urisori.co.kr/sound/origin/gn/gimhae/gimhae-0228.mp3
yeongil-0318,http://urisori.co.kr/sound/origin/gb/yeongil/yeongil-0318.mp3
jincheon-0202,http://urisori.co.kr/sound/origin/cb/jincheon/jincheon-0202.mp3
seosan-0503,http://urisori.co.kr/sound/origin/cn/seosan/seosan-0503.mp3
bukjeju-1802,http://urisori.co.kr/sound/origin/jj/bukjeju/bukjeju-1802.mp3
chuncheon-0502,http://urisori.co.kr/sound/origin/gw/chuncheon/chuncheon-0502.mp3
samcheok-0107,http://urisori.co.kr/sound/origin/gw/samcheok/samcheok-0107.mp3
seonsan-0515,http://urisori.co.kr/sound/origin/gb/seonsan/seonsan-0515.mp3
euiseong-0503,http://urisori.co.kr/sound/origin/gb/euiseong/euiseong-0503.mp3
ulsan-0914,http://urisori.co.kr/sound/origin/gn/ulsan/ulsan-0914.mp3
buan-0613,http://urisori.co.kr/sound/origin/jb/buan/buan-0613.mp3
yangyang-1611,http://urisori.co.kr/sound/origin/gw/yangyang/yangyang-1611.mp3
chilgok-0324,http://urisori.co.kr/sound/origin/gb/chilgok/chilgok-0324.mp3
hadong-0130,http://urisori.co.kr/sound/origin/gn/hadong/hadong-0130.mp3
dalseong-0210,http://urisori.co.kr/sound/origin/gb/dalseong/dalseong-0210.mp3
chuncheon-0901,http://urisori.co.kr/sound/origin/gw/chuncheon/chuncheon-0901.mp3
jinyang-0508,http://urisori.co.kr/sound/origin/gn/jinyang/jinyang-0508.mp3
bukjeju-1011,http://urisori.co.kr/sound/origin/jj/bukjeju/bukjeju-1011.mp3
namjeju-0118,http://urisori.co.kr/sound/origin/jj/namjeju/namjeju-0118.mp3
hampyeong-0429,http://urisori.co.kr/sound/origin/jn/hampyeong/hampyeong-0429.mp3
euiseong-0724,http://urisori.co.kr/sound/origin/gb/euiseong/euiseong-0724.mp3
wonju-0323,http://urisori.co.kr/sound/origin/gw/wonju/wonju-0323.mp3
hongcheon-0801,http://urisori.co.kr/sound/origin/gw/hongcheon/hongcheon-0801.mp3
jinan-0415,http://urisori.co.kr/sound/origin/jb/jinan/jinan-0415.mp3
okgu-0216,http://urisori.co.kr/sound/origin/jb/okgu/okgu-0216.mp3
geumreung-0601,http://urisori.co.kr/sound/origin/gb/geumreung/geumreung-0601.mp3
wando-0520,http://urisori.co.kr/sound/origin/jn/wando/wando-0520.mp3
yeongi-0408,http://urisori.co.kr/sound/origin/cn/yeongi/yeongi-0408.mp3
buyeo-0704,http://urisori.co.kr/sound/origin/cn/buyeo/buyeo-0704.mp3
yeongdong-0917,http://urisori.co.kr/sound/origin/cb/yeongdong/yeongdong-0917.mp3
uljin-0624,http://urisori.co.kr/sound/origin/gb/uljin/uljin-0624.mp3
namjeju-0515,http://urisori.co.kr/sound/origin/jj/namjeju/namjeju-0515.mp3
goheung-0125,http://urisori.co.kr/sound/origin/jn/goheung/goheung-0125.mp3
yecheon-0833,http://urisori.co.kr/sound/origin/gb/yecheon/yecheon-0833.mp3
goheung-0304,http://urisori.co.kr/sound/origin/jn/goheung/goheung-0304.mp3
goesan-0120,http://urisori.co.kr/sound/origin/cb/goesan/goesan-0120.mp3
sangju-0544,http://urisori.co.kr/sound/origin/gb/sangju/sangju-0544.mp3
gyeongsan-0121,http://urisori.co.kr/sound/origin/gb/gyeongsan/gyeongsan-0121.mp3
gochang-0303,http://urisori.co.kr/sound/origin/jb/gochang/gochang-0303.mp3
andong-0404,http://urisori.co.kr/sound/origin/gb/andong/andong-0404.mp3
dalseong-0202,http://urisori.co.kr/sound/origin/gb/dalseong/dalseong-0202.mp3
bukjeju-0212,http://urisori.co.kr/sound/origin/jj/bukjeju/bukjeju-0212.mp3
bonghwa-0506,http://urisori.co.kr/sound/origin/gb/bonghwa/bonghwa-0506.mp3
seonsan-0622,http://urisori.co.kr/sound/origin/gb/seonsan/seonsan-0622.mp3
yeonggwang-0228,http://urisori.co.kr/sound/origin/jn/yeonggwang/yeonggwang-0228.mp3
sancheong-0308,http://urisori.co.kr/sound/origin/gn/sancheong/sancheong-0308.mp3
gangreung-0210,http://urisori.co.kr/sound/origin/gw/gangreung/gangreung-0210.mp3
ulreung-0511,http://urisori.co.kr/sound/origin/gb/ulreung/ulreung-0511.mp3
geumsan-1203,http://urisori.co.kr/sound/origin/cn/geumsan/geumsan-1203.mp3
cheonan-0902,http://urisori.co.kr/sound/origin/cn/cheonan/cheonan-0902.mp3
gn.goseong-0207,http://urisori.co.kr/sound/origin/gn/gn.goseong/gn.goseong-0207.mp3
gimje-0603,http://urisori.co.kr/sound/origin/jb/gimje/gimje-0603.mp3
hamyang-0125,http://urisori.co.kr/sound/origin/gn/hamyang/hamyang-0125.mp3
jangheung-0303,http://urisori.co.kr/sound/origin/jn/jangheung/jangheung-0303.mp3
geoje-0511,http://urisori.co.kr/sound/origin/gn/geoje/geoje-0511.mp3
boeun-0223,http://urisori.co.kr/sound/origin/cb/boeun/boeun-0223.mp3
samcheok-1007,http://urisori.co.kr/sound/origin/gw/samcheok/samcheok-1007.mp3
gw.goseong-0705,http://urisori.co.kr/sound/origin/gw/gw.goseong/gw.goseong-0705.mp3
goryeong-0504,http://urisori.co.kr/sound/origin/gb/goryeong/goryeong-0504.mp3
okgu-0215,http://urisori.co.kr/sound/origin/jb/okgu/okgu-0215.mp3
goryeong-0518,http://urisori.co.kr/sound/origin/gb/goryeong/goryeong-0518.mp3
yeongdeok-0123,http://urisori.co.kr/sound/origin/gb/yeongdeok/yeongdeok-0123.mp3
cheonan-0507,http://urisori.co.kr/sound/origin/cn/cheonan/cheonan-0507.mp3
gw.goseong-1112,http://urisori.co.kr/sound/origin/gw/gw.goseong/gw.goseong-1112.mp3
yangyang-0416,http://urisori.co.kr/sound/origin/gw/yangyang/yangyang-0416.mp3
gokseong-0203,http://urisori.co.kr/sound/origin/jn/gokseong/gokseong-0203.mp3
jangsu-0344,http://urisori.co.kr/sound/origin/jb/jangsu/jangsu-0344.mp3
yeongdeok-0525,http://urisori.co.kr/sound/origin/gb/yeongdeok/yeongdeok-0525.mp3
pyeongchang-0102,http://urisori.co.kr/sound/origin/gw/pyeongchang/pyeongchang-0102.mp3
euiseong-0210,http://urisori.co.kr/sound/origin/gb/euiseong/euiseong-0210.mp3
geumreung-0525,http://urisori.co.kr/sound/origin/gb/geumreung/geumreung-0525.mp3
gimje-0504,http://urisori.co.kr/sound/origin/jb/gimje/gimje-0504.mp3
seongju-0835,http://urisori.co.kr/sound/origin/gb/seongju/seongju-0835.mp3
jangseong-0513,http://urisori.co.kr/sound/origin/jn/jangseong/jangseong-0513.mp3
gimhae-0301,http://urisori.co.kr/sound/origin/gn/gimhae/gimhae-0301.mp3
jangseong-0543,http://urisori.co.kr/sound/origin/jn/jangseong/jangseong-0543.mp3
dalseong-0329,http://urisori.co.kr/sound/origin/gb/dalseong/dalseong-0329.mp3
geumsan-0101,http://urisori.co.kr/sound/origin/cn/geumsan/geumsan-0101.mp3
yangyang-2207,http://urisori.co.kr/sound/origin/gw/yangyang/yangyang-2207.mp3
jeongseon-1406,http://urisori.co.kr/sound/origin/gw/jeongseon/jeongseon-1406.mp3
sangju-1224,http://urisori.co.kr/sound/origin/gb/sangju/sangju-1224.mp3
geochang-1009,http://urisori.co.kr/sound/origin/gn/geochang/geochang-1009.mp3
dalseong-0215,http://urisori.co.kr/sound/origin/gb/dalseong/dalseong-0215.mp3
iksan-0216,http://urisori.co.kr/sound/origin/jb/iksan/iksan-0216.mp3
yecheon-0947,http://urisori.co.kr/sound/origin/gb/yecheon/yecheon-0947.mp3
milyang-1612,http://urisori.co.kr/sound/origin/gn/milyang/milyang-1612.mp3
wonju-0813,http://urisori.co.kr/sound/origin/gw/wonju/wonju-0813.mp3
icheon-0306,http://urisori.co.kr/sound/origin/gg/icheon/icheon-0306.mp3
gn.goseong-0502,http://urisori.co.kr/sound/origin/gn/gn.goseong/gn.goseong-0502.mp3
jangseong-0530,http://urisori.co.kr/sound/origin/jn/jangseong/jangseong-0530.mp3
goheung-0212,http://urisori.co.kr/sound/origin/jn/goheung/goheung-0212.mp3
chilgok-0510,http://urisori.co.kr/sound/origin/gb/chilgok/chilgok-0510.mp3
haenam-0434,http://urisori.co.kr/sound/origin/jn/haenam/haenam-0434.mp3
jindo-0513,http://urisori.co.kr/sound/origin/jn/jindo/jindo-0513.mp3
sacheon-0407,http://urisori.co.kr/sound/origin/gn/sacheon/sacheon-0407.mp3
geochang-0908,http://urisori.co.kr/sound/origin/gn/geochang/geochang-0908.mp3
yeongdeok-0338,http://urisori.co.kr/sound/origin/gb/yeongdeok/yeongdeok-0338.mp3
danyang-0214,http://urisori.co.kr/sound/origin/cb/danyang/danyang-0214.mp3
yeongyang-0311,http://urisori.co.kr/sound/origin/gb/yeongyang/yeongyang-0311.mp3
tongyeong-0503,http://urisori.co.kr/sound/origin/gn/tongyeong/tongyeong-0503.mp3
damyang-0310,http://urisori.co.kr/sound/origin/jn/damyang/damyang-0310.mp3
anseong-0205,http://urisori.co.kr/sound/origin/gg/anseong/anseong-0205.mp3
gochang-0306,http://urisori.co.kr/sound/origin/jb/gochang/gochang-0306.mp3
namwon-0313,http://urisori.co.kr/sound/origin/jb/namwon/namwon-0313.mp3
sinan-0144,http://urisori.co.kr/sound/origin/jn/sinan/sinan-0144.mp3
jangheung-0214,http://urisori.co.kr/sound/origin/jn/jangheung/jangheung-0214.mp3
cheongsong-0419,http://urisori.co.kr/sound/origin/gb/cheongsong/cheongsong-0419.mp3
sangju-0201,http://urisori.co.kr/sound/origin/gb/sangju/sangju-0201.mp3
pyeongchang-0101,http://urisori.co.kr/sound/origin/gw/pyeongchang/pyeongchang-0101.mp3
haman-0409,http://urisori.co.kr/sound/origin/gn/haman/haman-0409.mp3
uljin-0730,http://urisori.co.kr/sound/origin/gb/uljin/uljin-0730.mp3
cheongdo-0605,http://urisori.co.kr/sound/origin/gb/cheongdo/cheongdo-0605.mp3
daegu-0304,http://urisori.co.kr/sound/origin/gb/daegu/daegu-0304.mp3
haenam-0301,http://urisori.co.kr/sound/origin/jn/haenam/haenam-0301.mp3
gokseong-0302,http://urisori.co.kr/sound/origin/jn/gokseong/gokseong-0302.mp3
namwon-0704,http://urisori.co.kr/sound/origin/jb/namwon/namwon-0704.mp3
hamyang-0157,http://urisori.co.kr/sound/origin/gn/hamyang/hamyang-0157.mp3
hamyang-0138,http://urisori.co.kr/sound/origin/gn/hamyang/hamyang-0138.mp3
yanggu-0431,http://urisori.co.kr/sound/origin/gw/yanggu/yanggu-0431.mp3
yecheon-0811,http://urisori.co.kr/sound/origin/gb/yecheon/yecheon-0811.mp3
mungyeong-0402,http://urisori.co.kr/sound/origin/gb/mungyeong/mungyeong-0402.mp3
jangseong-0526,http://urisori.co.kr/sound/origin/jn/jangseong/jangseong-0526.mp3
okgu-0112,http://urisori.co.kr/sound/origin/jb/okgu/okgu-0112.mp3
ulreung-0237,http://urisori.co.kr/sound/origin/gb/ulreung/ulreung-0237.mp3
icheon-0606,http://urisori.co.kr/sound/origin/gg/icheon/icheon-0606.mp3
anseong-0308,http://urisori.co.kr/sound/origin/gg/anseong/anseong-0308.mp3
hapcheon-0201,http://urisori.co.kr/sound/origin/gn/hapcheon/hapcheon-0201.mp3
dalseong-0122,http://urisori.co.kr/sound/origin/gb/dalseong/dalseong-0122.mp3
cheolwon-0517,http://urisori.co.kr/sound/origin/gw/cheolwon/cheolwon-0517.mp3
jangseong-0412,http://urisori.co.kr/sound/origin/jn/jangseong/jangseong-0412.mp3
jincheon-0506,http://urisori.co.kr/sound/origin/cb/jincheon/jincheon-0506.mp3
milyang-1503,http://urisori.co.kr/sound/origin/gn/milyang/milyang-1503.mp3
sangju-1015,http://urisori.co.kr/sound/origin/gb/sangju/sangju-1015.mp3
yeongyang-0120,http://urisori.co.kr/sound/origin/gb/yeongyang/yeongyang-0120.mp3
namwon-0605,http://urisori.co.kr/sound/origin/jb/namwon/namwon-0605.mp3
gyeongju-0610,http://urisori.co.kr/sound/origin/gb/gyeongju/gyeongju-0610.mp3
jindo-0756,http://urisori.co.kr/sound/origin/jn/jindo/jindo-0756.mp3
chilgok-0203,http://urisori.co.kr/sound/origin/gb/chilgok/chilgok-0203.mp3
sancheong-0112,http://urisori.co.kr/sound/origin/gn/sancheong/sancheong-0112.mp3
hapcheon-0507,http://urisori.co.kr/sound/origin/gn/hapcheon/hapcheon-0507.mp3
samcheok-1118,http://urisori.co.kr/sound/origin/gw/samcheok/samcheok-1118.mp3
haman-0401,http://urisori.co.kr/sound/origin/gn/haman/haman-0401.mp3
damyang-0137,http://urisori.co.kr/sound/origin/jn/damyang/damyang-0137.mp3
hamyang-0110,http://urisori.co.kr/sound/origin/gn/hamyang/hamyang-0110.mp3
wonju-0217,http://urisori.co.kr/sound/origin/gw/wonju/wonju-0217.mp3
hongcheon-0612,http://urisori.co.kr/sound/origin/gw/hongcheon/hongcheon-0612.mp3
changwon-0209,http://urisori.co.kr/sound/origin/gn/changwon/changwon-0209.mp3
geochang-0222,http://urisori.co.kr/sound/origin/gn/geochang/geochang-0222.mp3
goheung-0222,http://urisori.co.kr/sound/origin/jn/goheung/goheung-0222.mp3
yecheon-0107,http://urisori.co.kr/sound/origin/gb/yecheon/yecheon-0107.mp3
cheongdo-0315,http://urisori.co.kr/sound/origin/gb/cheongdo/cheongdo-0315.mp3
geochang-0612,http://urisori.co.kr/sound/origin/gn/geochang/geochang-0612.mp3
bonghwa-0710,http://urisori.co.kr/sound/origin/gb/bonghwa/bonghwa-0710.mp3
milyang-1307,http://urisori.co.kr/sound/origin/gn/milyang/milyang-1307.mp3
nonsan-0408,http://urisori.co.kr/sound/origin/cn/nonsan/nonsan-0408.mp3
iksan-0401,http://urisori.co.kr/sound/origin/jb/iksan/iksan-0401.mp3
hwasun-0216,http://urisori.co.kr/sound/origin/jn/hwasun/hwasun-0216.mp3
sangju-0806,http://urisori.co.kr/sound/origin/gb/sangju/sangju-0806.mp3
muju-0308,http://urisori.co.kr/sound/origin/jb/muju/muju-0308.mp3
chilgok-0217,http://urisori.co.kr/sound/origin/gb/chilgok/chilgok-0217.mp3
chilgok-0603,http://urisori.co.kr/sound/origin/gb/chilgok/chilgok-0603.mp3
damyang-0423,http://urisori.co.kr/sound/origin/jn/damyang/damyang-0423.mp3
gapyeong-0107,http://urisori.co.kr/sound/origin/gg/gapyeong/gapyeong-0107.mp3
daejeon-0101,http://urisori.co.kr/sound/origin/cn/daejeon/daejeon-0101.mp3
buyeo-0113,http://urisori.co.kr/sound/origin/cn/buyeo/buyeo-0113.mp3
yeocheon-0324,http://urisori.co.kr/sound/origin/jn/yeocheon/yeocheon-0324.mp3
seonsan-0324,http://urisori.co.kr/sound/origin/gb/seonsan/seonsan-0324.mp3
okgu-0422,http://urisori.co.kr/sound/origin/jb/okgu/okgu-0422.mp3
namjeju-0607,http://urisori.co.kr/sound/origin/jj/namjeju/namjeju-0607.mp3
okcheon-0108,http://urisori.co.kr/sound/origin/cb/okcheon/okcheon-0108.mp3
seungju-0311,http://urisori.co.kr/sound/origin/jn/seungju/seungju-0311.mp3
cheongyang-0406,http://urisori.co.kr/sound/origin/cn/cheongyang/cheongyang-0406.mp3
wando-0329,http://urisori.co.kr/sound/origin/jn/wando/wando-0329.mp3
milyang-0605,http://urisori.co.kr/sound/origin/gn/milyang/milyang-0605.mp3
goheung-0136,http://urisori.co.kr/sound/origin/jn/goheung/goheung-0136.mp3
mungyeong-0111,http://urisori.co.kr/sound/origin/gb/mungyeong/mungyeong-0111.mp3
namjeju-0806,http://urisori.co.kr/sound/origin/jj/namjeju/namjeju-0806.mp3
yeongcheon-0311,http://urisori.co.kr/sound/origin/gb/yeongcheon/yeongcheon-0311.mp3
seonsan-0342,http://urisori.co.kr/sound/origin/gb/seonsan/seonsan-0342.mp3
sancheong-0516,http://urisori.co.kr/sound/origin/gn/sancheong/sancheong-0516.mp3
sangju-1204,http://urisori.co.kr/sound/origin/gb/sangju/sangju-1204.mp3
yeongdeok-0642,http://urisori.co.kr/sound/origin/gb/yeongdeok/yeongdeok-0642.mp3
sancheong-0429,http://urisori.co.kr/sound/origin/gn/sancheong/sancheong-0429.mp3
sangju-1409,http://urisori.co.kr/sound/origin/gb/sangju/sangju-1409.mp3
buyeo-0707,http://urisori.co.kr/sound/origin/cn/buyeo/buyeo-0707.mp3
milyang-0904,http://urisori.co.kr/sound/origin/gn/milyang/milyang-0904.mp3
muan-0712,http://urisori.co.kr/sound/origin/jn/muan/muan-0712.mp3
hadong-0205,http://urisori.co.kr/sound/origin/gn/hadong/hadong-0205.mp3
imsil-0813,http://urisori.co.kr/sound/origin/jb/imsil/imsil-0813.mp3
bukjeju-0503,http://urisori.co.kr/sound/origin/jj/bukjeju/bukjeju-0503.mp3
yeongwol-0122,http://urisori.co.kr/sound/origin/gw/yeongwol/yeongwol-0122.mp3
uljin-0511,http://urisori.co.kr/sound/origin/gb/uljin/uljin-0511.mp3
ganghwa-0318,http://urisori.co.kr/sound/origin/gg/ganghwa/ganghwa-0318.mp3
geochang-0202,http://urisori.co.kr/sound/origin/gn/geochang/geochang-0202.mp3
yangyang-0320,http://urisori.co.kr/sound/origin/gw/yangyang/yangyang-0320.mp3
samcheok-0710,http://urisori.co.kr/sound/origin/gw/samcheok/samcheok-0710.mp3
ulsan-0921,http://urisori.co.kr/sound/origin/gn/ulsan/ulsan-0921.mp3
hwasun-0310,http://urisori.co.kr/sound/origin/jn/hwasun/hwasun-0310.mp3
uljin-0106,http://urisori.co.kr/sound/origin/gb/uljin/uljin-0106.mp3
yecheon-0807,http://urisori.co.kr/sound/origin/gb/yecheon/yecheon-0807.mp3
sangju-0345,http://urisori.co.kr/sound/origin/gb/sangju/sangju-0345.mp3
euiseong-0418,http://urisori.co.kr/sound/origin/gb/euiseong/euiseong-0418.mp3
jangheung-0621,http://urisori.co.kr/sound/origin/jn/jangheung/jangheung-0621.mp3
hwaseong-0118,http://urisori.co.kr/sound/origin/gg/hwaseong/hwaseong-0118.mp3
cheongwon-0216,http://urisori.co.kr/sound/origin/cb/cheongwon/cheongwon-0216.mp3
jindo-0214,http://urisori.co.kr/sound/origin/jn/jindo/jindo-0214.mp3
hwacheon-0909,http://urisori.co.kr/sound/origin/gw/hwacheon/hwacheon-0909.mp3
daejeon-0206,http://urisori.co.kr/sound/origin/cn/daejeon/daejeon-0206.mp3
jinyang-0502,http://urisori.co.kr/sound/origin/gn/jinyang/jinyang-0502.mp3
damyang-0415,http://urisori.co.kr/sound/origin/jn/damyang/damyang-0415.mp3
daejeon-0103,http://urisori.co.kr/sound/origin/cn/daejeon/daejeon-0103.mp3
hongcheon-1104,http://urisori.co.kr/sound/origin/gw/hongcheon/hongcheon-1104.mp3
gapyeong-0505,http://urisori.co.kr/sound/origin/gg/gapyeong/gapyeong-0505.mp3
sangju-0105,http://urisori.co.kr/sound/origin/gb/sangju/sangju-0105.mp3
geumreung-0108,http://urisori.co.kr/sound/origin/gb/geumreung/geumreung-0108.mp3
sinan-0704,http://urisori.co.kr/sound/origin/jn/sinan/sinan-0704.mp3
jeongeup-0616,http://urisori.co.kr/sound/origin/jb/jeongeup/jeongeup-0616.mp3
jinan-0416,http://urisori.co.kr/sound/origin/jb/jinan/jinan-0416.mp3
geumreung-0106,http://urisori.co.kr/sound/origin/gb/geumreung/geumreung-0106.mp3
gimpo-0501,http://urisori.co.kr/sound/origin/gg/gimpo/gimpo-0501.mp3
wonju-0814,http://urisori.co.kr/sound/origin/gw/wonju/wonju-0814.mp3
okgu-0212,http://urisori.co.kr/sound/origin/jb/okgu/okgu-0212.mp3
yangyang-1804,http://urisori.co.kr/sound/origin/gw/yangyang/yangyang-1804.mp3
changnyeong-0410,http://urisori.co.kr/sound/origin/gn/changnyeong/changnyeong-0410.mp3
yeongdong-0410,http://urisori.co.kr/sound/origin/cb/yeongdong/yeongdong-0410.mp3
cheongsong-0110,http://urisori.co.kr/sound/origin/gb/cheongsong/cheongsong-0110.mp3
cheongsong-0405,http://urisori.co.kr/sound/origin/gb/cheongsong/cheongsong-0405.mp3
yanggu-0429,http://urisori.co.kr/sound/origin/gw/yanggu/yanggu-0429.mp3
hwaseong-0307,http://urisori.co.kr/sound/origin/gg/hwaseong/hwaseong-0307.mp3
jinyang-0615,http://urisori.co.kr/sound/origin/gn/jinyang/jinyang-0615.mp3
geumreung-0505,http://urisori.co.kr/sound/origin/gb/geumreung/geumreung-0505.mp3
muan-0213,http://urisori.co.kr/sound/origin/jn/muan/muan-0213.mp3
namjeju-0709,http://urisori.co.kr/sound/origin/jj/namjeju/namjeju-0709.mp3
goheung-0312,http://urisori.co.kr/sound/origin/jn/goheung/goheung-0312.mp3
sangju-1231,http://urisori.co.kr/sound/origin/gb/sangju/sangju-1231.mp3
euiseong-0237,http://urisori.co.kr/sound/origin/gb/euiseong/euiseong-0237.mp3
taean-0510,http://urisori.co.kr/sound/origin/cn/taean/taean-0510.mp3
icheon-0310,http://urisori.co.kr/sound/origin/gg/icheon/icheon-0310.mp3
hongcheon-1102,http://urisori.co.kr/sound/origin/gw/hongcheon/hongcheon-1102.mp3
gochang-0319,http://urisori.co.kr/sound/origin/jb/gochang/gochang-0319.mp3
sinan-0139,http://urisori.co.kr/sound/origin/jn/sinan/sinan-0139.mp3
ulsan-0413,http://urisori.co.kr/sound/origin/gn/ulsan/ulsan-0413.mp3
gimhae-0216,http://urisori.co.kr/sound/origin/gn/gimhae/gimhae-0216.mp3
bukjeju-0915,http://urisori.co.kr/sound/origin/jj/bukjeju/bukjeju-0915.mp3
haman-0411,http://urisori.co.kr/sound/origin/gn/haman/haman-0411.mp3
geoje-0314,http://urisori.co.kr/sound/origin/gn/geoje/geoje-0314.mp3
sangju-0512,http://urisori.co.kr/sound/origin/gb/sangju/sangju-0512.mp3
namjeju-0510,http://urisori.co.kr/sound/origin/jj/namjeju/namjeju-0510.mp3
gn.goseong-0526,http://urisori.co.kr/sound/origin/gn/gn.goseong/gn.goseong-0526.mp3
seonsan-0536,http://urisori.co.kr/sound/origin/gb/seonsan/seonsan-0536.mp3
boryeong-0209,http://urisori.co.kr/sound/origin/cn/boryeong/boryeong-0209.mp3
bukjeju-0914,http://urisori.co.kr/sound/origin/jj/bukjeju/bukjeju-0914.mp3
mungyeong-0410,http://urisori.co.kr/sound/origin/gb/mungyeong/mungyeong-0410.mp3
milyang-1101,http://urisori.co.kr/sound/origin/gn/milyang/milyang-1101.mp3
sangju-0112,http://urisori.co.kr/sound/origin/gb/sangju/sangju-0112.mp3
yangyang-1524,http://urisori.co.kr/sound/origin/gw/yangyang/yangyang-1524.mp3
namjeju-0503,http://urisori.co.kr/sound/origin/jj/namjeju/namjeju-0503.mp3
geumreung-0434,http://urisori.co.kr/sound/origin/gb/geumreung/geumreung-0434.mp3
bukjeju-0504,http://urisori.co.kr/sound/origin/jj/bukjeju/bukjeju-0504.mp3
seongju-0449,http://urisori.co.kr/sound/origin/gb/seongju/seongju-0449.mp3
daejeon-0506,http://urisori.co.kr/sound/origin/cn/daejeon/daejeon-0506.mp3
myeongju-0609,http://urisori.co.kr/sound/origin/gw/myeongju/myeongju-0609.mp3
seongju-0303,http://urisori.co.kr/sound/origin/gb/seongju/seongju-0303.mp3
yeongil-0630,http://urisori.co.kr/sound/origin/gb/yeongil/yeongil-0630.mp3
taean-0506,http://urisori.co.kr/sound/origin/cn/taean/taean-0506.mp3
boeun-0213,http://urisori.co.kr/sound/origin/cb/boeun/boeun-0213.mp3
namjeju-1003,http://urisori.co.kr/sound/origin/jj/namjeju/namjeju-1003.mp3
euiseong-0504,http://urisori.co.kr/sound/origin/gb/euiseong/euiseong-0504.mp3
gokseong-0106,http://urisori.co.kr/sound/origin/jn/gokseong/gokseong-0106.mp3
imsil-0606,http://urisori.co.kr/sound/origin/jb/imsil/imsil-0606.mp3
bonghwa-0204,http://urisori.co.kr/sound/origin/gb/bonghwa/bonghwa-0204.mp3
seungju-0123,http://urisori.co.kr/sound/origin/jn/seungju/seungju-0123.mp3
goheung-0506,http://urisori.co.kr/sound/origin/jn/goheung/goheung-0506.mp3
sunchang-0306,http://urisori.co.kr/sound/origin/jb/sunchang/sunchang-0306.mp3
