id,assigned_topic,topic_label,top_topic_prob
yeongdeok-0207,2,2_married life_marriage_sister law_married,0.4504325
samcheok-1207,2,2_married life_marriage_sister law_married,0.6889763
yecheon-0422,2,2_married life_marriage_sister law_married,0.38774404
gangjin-0601,22,22_father law_father_mother law_mother,0.20054778
sinan-0427,13,13_maiden_thirty_honey_wife,0.25172687
seungju-0304,3,3_bread_guests_wedding_flowers,0.31887388
tongyeong-0413,19,19_dance_apron_young girl_beautifully,0.18698116
yeongam-0224,11,11_cheerful_joyful_dear mother_house,0.27632082
gangjin-0602,22,22_father law_father_mother law_mother,0.17891847
samcheok-1104,2,2_married life_marriage_sister law_married,0.4212739
jungwon-0334,23,23_cheerful_village_forest_trees,1.0
haenam-0127,11,11_cheerful_joyful_dear mother_house,0.41653925
geumreung-0433,15,15_rice_husband_cousin_family,0.17997316
muju-0704,1,1_wedding_bride_marriage_groom,0.4968903
gn.goseong-0519,10,10_flowers bloom_flowers_blooming_flower,0.23044302
geochang-0315,2,2_married life_marriage_sister law_married,0.41494814
jinan-0603,4,4_horses_horse_ride_barn,0.1592567
gangjin-0618,15,15_rice_husband_cousin_family,0.2796392
gangjin-0716,21,21_rooster_pillow_neck_handkerchief,0.354021
yeocheon-0327,10,10_flowers bloom_flowers_blooming_flower,0.15949859
bonghwa-0311,14,14_wind_bamboo_parents_drum,0.17438734
gangjin-0312,15,15_rice_husband_cousin_family,0.30386123
yeonggwang-0609,14,14_wind_bamboo_parents_drum,0.15581954
hapcheon-0516,2,2_married life_marriage_sister law_married,0.5254072
gangjin-0626,22,22_father law_father_mother law_mother,0.30024818
tongyeong-0304,6,6_bride_wedding_getting married_guests,0.31024542
damyang-0122,15,15_rice_husband_cousin_family,0.14774102
haenam-0411,18,18_maiden_mistress_bride_grandmother,0.252656
muan-0155,21,21_rooster_pillow_neck_handkerchief,0.36643553
gangjin-0212,23,23_cheerful_village_forest_trees,0.27408388
yeongil-0524,5,5_older brother_brother brother_cousin_brother,0.25230584
geumreung-0206,2,2_married life_marriage_sister law_married,0.6609918
gyeongju-0211,22,22_father law_father_mother law_mother,0.14679168
samcheok-1012,2,2_married life_marriage_sister law_married,0.23959696
chilgok-0606,2,2_married life_marriage_sister law_married,0.48403454
uljin-0115,3,3_bread_guests_wedding_flowers,0.15518099
inje-0105,2,2_married life_marriage_sister law_married,0.62246025
gimhae-0212,15,15_rice_husband_cousin_family,0.4420946
jeongseon-0724,5,5_older brother_brother brother_cousin_brother,0.14091754
hoengseong-0107,5,5_older brother_brother brother_cousin_brother,0.37463114
chilgok-0471,22,22_father law_father_mother law_mother,0.57216823
naju-0319,14,14_wind_bamboo_parents_drum,0.27445963
boeun-0211,22,22_father law_father_mother law_mother,0.11443367
yeongam-0512,14,14_wind_bamboo_parents_drum,0.31528914
ulreung-0209,5,5_older brother_brother brother_cousin_brother,0.45313096
seongju-0313,15,15_rice_husband_cousin_family,0.38998976
tongyeong-0713,13,13_maiden_thirty_honey_wife,0.25444907
geoje-0521,4,4_horses_horse_ride_barn,0.39347953
yeocheon-0227,12,12_beer_drink_bring_chamber,0.16387303
yeongdeok-0309,2,2_married life_marriage_sister law_married,0.6217172
yeonggwang-0142,14,14_wind_bamboo_parents_drum,0.29360232
gn.goseong-0531,15,15_rice_husband_cousin_family,0.36371097
yeongdeok-0204,2,2_married life_marriage_sister law_married,0.37492344
hadong-0136,22,22_father law_father_mother law_mother,0.26442695
jangsu-0233,23,23_cheerful_village_forest_trees,0.23312156
yecheon-0503,2,2_married life_marriage_sister law_married,0.2369527
jeongseon-1111,5,5_older brother_brother brother_cousin_brother,0.47491446
chilgok-0402,15,15_rice_husband_cousin_family,0.12695092
sancheong-0509,21,21_rooster_pillow_neck_handkerchief,0.43868363
wando-0718,11,11_cheerful_joyful_dear mother_house,0.1549353
wando-0408,15,15_rice_husband_cousin_family,0.15671647
iksan-0206,11,11_cheerful_joyful_dear mother_house,0.32769
jangsu-0342,15,15_rice_husband_cousin_family,0.121270984
sancheong-0443,12,12_beer_drink_bring_chamber,0.20547234
wanju-0523,20,20_road_cross_path_family,0.22640233
daejeon-0510,2,2_married life_marriage_sister law_married,0.22673722
seungju-0307,23,23_cheerful_village_forest_trees,0.2755247
samcheok-1209,21,21_rooster_pillow_neck_handkerchief,0.112780176
jinyang-0907,15,15_rice_husband_cousin_family,0.4304922
jungwon-0336,12,12_beer_drink_bring_chamber,0.53967303
jinan-0626,21,21_rooster_pillow_neck_handkerchief,0.27841884
eumseong-0518,2,2_married life_marriage_sister law_married,0.17188023
yeongyang-0118,2,2_married life_marriage_sister law_married,0.46200168
milyang-1009,12,12_beer_drink_bring_chamber,0.22143517
uljin-0613,2,2_married life_marriage_sister law_married,0.56104964
sinan-0117,23,23_cheerful_village_forest_trees,0.1640433
sancheong-0527,1,1_wedding_bride_marriage_groom,0.47050908
jangheung-0514,21,21_rooster_pillow_neck_handkerchief,0.16008483
cheongdo-0111,2,2_married life_marriage_sister law_married,0.21081667
